timestamp,batch_id,crypto_id,currency,current_price,market_cap,total_volume
2026-02-03 15:39,7AM,dogecoin,thb,3.4014731147507176,574171669951.0328,65308948047.33517
2026-02-03 15:39,7AM,dogecoin,try,4.692133166988222,791533985820.6797,90089873092.07935
2026-02-03 15:39,7AM,dogecoin,twd,3.409253768671197,575120127275.2068,65458338122.02466
2026-02-03 15:39,7AM,dogecoin,uah,4.652477839450013,784844376138.2054,89328483059.40147
2026-02-03 15:39,7AM,dogecoin,usd,0.10791475617863952,18204555166.48805,2071984392.3646946
2026-02-03 15:39,7AM,dogecoin,vef,0.010805504536167174,1822822108.8204477,207467797.20747685
2026-02-03 15:39,7AM,dogecoin,vnd,2807.7316792254514,473647053073481.06,53908996538645.5
2026-02-03 15:39,7AM,dogecoin,xag,0.001309856360725585,222201159.4511197,25149497.916395575
2026-02-03 15:39,7AM,dogecoin,xau,2.265346561702e-05,3828053.8604091047,434950.96364519646
2026-02-03 15:39,7AM,dogecoin,xdr,0.07416063916730375,12510443378.738083,1423898754.1989036
2026-02-03 15:39,7AM,dogecoin,xlm,0.603692530450194,101814501459.47162,11591014474.51113
2026-02-03 15:39,7AM,dogecoin,xrp,0.06657743098173116,11230900185.559559,1278299676.177091
2026-02-03 15:39,7AM,dogecoin,yfi,3.6850862881888284e-05,6213467.386762631,707543.7636169858
2026-02-03 15:39,7AM,dogecoin,zar,1.7374725749294215,292830391585.63257,33359812734.563175
2026-02-03 15:39,7AM,dogecoin,bits,1.369801293807486,231188702635.99884,26300452337.693058
2026-02-03 15:39,7AM,dogecoin,link,0.010995278678103843,1854269186.4645953,211111497.7920037
2026-02-03 15:39,7AM,dogecoin,sats,136.9801293807486,23118870263599.883,2630045233769.306
